atom_id,category,n_enriched_concepts,enriched_concepts,fire_count,fire_pct
848,Uninformative,0,,23,0.002874874224252689
849,Uninformative,0,,11470,1.433687276181667
850,Uninformative,0,,2902,0.3627341303817958
851,Uninformative,0,,2,0.0002499890629784947
852,Entangled,6,TXT:Ventricular pacing; TXT:A-V sequential pacemaker; TXT:Extensive infarct - age undetermined; TXT:Accelerated idioventricular rhythm; TXT:Tall T waves - consider acute ischemia o; TXT:Atrial-sensed ventricular-paced rhythm,21483,2.6852575199835007
853,Uninformative,0,,74,0.009249595330204304
854,Uninformative,0,,2,0.0002499890629784947
855,Uninformative,0,,1254,0.15674314248751617
856,Separable,1,TXT:Possible idioventricular rhythm with slo,21478,2.6846325473260544
857,Uninformative,0,,7270,0.9087102439268282
858,Dead,0,,0,0.0
859,Uninformative,0,,1219,0.1523683338853925
860,Uninformative,0,,109,0.01362440393232796
861,Uninformative,0,,1554,0.19424150193429038
862,Entangled,4,"TXT:Probable sinus tachycardia; TXT:Atrial flutter with rapid ventricular re; TXT:Atrial flutter with uncontrolled ventric; TXT:Extreme tachycardia with wide complex, n",8768,1.0959520520977206
863,Uninformative,0,,7035,0.8793365290268551
864,Uninformative,0,,1854,0.2317398613810646
865,Separable,1,NUM:bradycardia,52685,6.585336891510996
866,Uninformative,0,,43,0.0053747648540376355
867,Uninformative,0,,41716,5.2142718756054425
868,Uninformative,0,,47,0.005874742979994625
869,Uninformative,0,,1,0.00012499453148924735
870,Uninformative,0,,19,0.0023748960982956997
871,Uninformative,0,,4,0.0004999781259569894
872,Uninformative,0,,7,0.0008749617204247314
873,Uninformative,0,,2729,0.34111007643415603
874,Uninformative,0,,36,0.004499803133612905
875,Uninformative,0,,1,0.00012499453148924735
876,Uninformative,0,,2768,0.34598486316223664
877,Uninformative,0,,34474,4.309061478560313
878,Separable,1,TXT:Atrial pacing,49702,6.212478204078572
879,Uninformative,0,,8,0.0009999562519139788
880,Separable,1,TXT:Atrial flutter with uncontrolled ventric,15371,1.9212909435212209
881,Uninformative,0,,1,0.00012499453148924735
882,Uninformative,0,,51064,6.382720755966926
883,Uninformative,0,,594,0.07424675170461292
884,Entangled,7,TXT:Ventricular pacing; TXT:A-V sequential pacemaker; TXT:Extensive infarct - age undetermined; TXT:Accelerated idioventricular rhythm; TXT:Undetermined rhythm; TXT:Possible idioventricular rhythm with slo; TXT:Atrial-sensed ventricular-paced rhythm,28699,3.5872180592099094
885,Uninformative,0,,21,0.002624885161274194
886,Entangled,8,TXT:Ventricular pacing; TXT:Severe right axis deviation; TXT:A-V sequential pacemaker; TXT:Extensive infarct - age undetermined; TXT:Possible extensive infarct - age undeter; TXT:Accelerated idioventricular rhythm; TXT:Undetermined rhythm; TXT:Possible idioventricular rhythm with slo,28011,3.5012218215453075
887,Uninformative,0,,218,0.02724880786465592
888,Uninformative,0,,15900,1.9874130506790328
889,Entangled,2,TXT:Probable sinus tachycardia; TXT:Probable supraventricular tachycardia,20614,2.5766372721193447
890,Uninformative,0,,151,0.01887417425487635
891,Separable,1,TXT:Marked sinus bradycardia,17364,2.170405044779291
892,Uninformative,0,,20121,2.5150149680951457
893,Uninformative,0,,23,0.002874874224252689
894,Uninformative,0,,5,0.0006249726574462368
895,Uninformative,0,,10858,1.3571906229102477
896,Uninformative,0,,46,0.005749748448505378
897,Entangled,2,TXT:Probable supraventricular tachycardia; TXT:Atrial flutter with uncontrolled ventric,15839,1.9797883842581887
898,Uninformative,0,,93046,11.630241176948509
899,Entangled,2,TXT:Atrial flutter; TXT:Atrial flutter with 4:1 A-V block,17570,2.196153918266076
900,Uninformative,0,,12,0.001499934377870968
901,Uninformative,0,,9,0.0011249507834032262
902,Separable,1,TXT:RBBB and LAFB,19496,2.436893385914366
903,Uninformative,0,,50148,6.268225765122776
904,Uninformative,0,,1408,0.17599230033686025
905,Uninformative,0,,43716,5.464260938583937
906,Uninformative,0,,2115,0.26436343409975815
907,Uninformative,0,,14987,1.87329304342935
908,Uninformative,0,,70,0.008749617204247315
909,Uninformative,0,,17988,2.2484016324285814
910,Uninformative,0,,4,0.0004999781259569894
911,Uninformative,0,,18,0.0022499015668064524
912,Entangled,2,TXT:Probable supraventricular tachycardia; TXT:Atrial flutter with uncontrolled ventric,17919,2.2397770097558234
913,Uninformative,0,,15570,1.9461648552875812
914,Uninformative,0,,2059,0.2573637403363603
915,Separable,1,TXT:Atrial-sensed ventricular-paced rhythm,3228,0.4034823476472904
916,Separable,1,TXT:Atrial flutter with 4:1 A-V block,6404,0.80046497965714
917,Separable,1,"TXT:Abnormal R-wave progression, early trans",23771,2.9712450080308987
918,Uninformative,0,,11,0.0013749398463817207
919,Uninformative,0,,12,0.001499934377870968
920,Uninformative,0,,23,0.002874874224252689
921,Uninformative,0,,155,0.01937415238083334
922,Uninformative,0,,9,0.0011249507834032262
923,Uninformative,0,,18,0.0022499015668064524
924,Uninformative,0,,19205,2.4005199772509953
925,Uninformative,0,,12,0.001499934377870968
926,Uninformative,0,,37203,4.650171554994469
927,Uninformative,0,,65,0.008124644546801077
928,Uninformative,0,,69905,8.737742723755836
929,Uninformative,0,,299,0.03737336491528496
930,Uninformative,0,,13484,1.6854262626010112
931,Separable,1,TXT:Marked sinus bradycardia,3658,0.4572299961876668
932,Uninformative,0,,52,0.006499715637440862
933,Uninformative,0,,5448,0.6809702075534195
934,Uninformative,0,,34571,4.32118594811477
935,Uninformative,0,,60067,7.50804652296462
936,Uninformative,0,,178,0.022249026605086028
937,Uninformative,0,,10913,1.3640653221421564
938,Uninformative,0,,2,0.0002499890629784947
939,Uninformative,0,,60681,7.584793165299018
940,Uninformative,0,,4,0.0004999781259569894
941,Uninformative,0,,7523,0.9403338603936078
942,Separable,1,TXT:Atrial flutter with rapid ventricular re,14424,1.8029211222009036
943,Uninformative,0,,42329,5.290893523408351
944,Entangled,2,TXT:Possible extensive infarct - age undeter; TXT:Anterolateral infarct - age undetermined,24196,3.024367683913829
945,Entangled,2,TXT:Atrial flutter; TXT:Atrial flutter with uncontrolled ventric,51488,6.435718437318367
946,Uninformative,0,,59566,7.445424262688507
947,Separable,1,TXT:Sinus rhythm with bigeminal PVCs,5425,0.6780953333291668
948,Entangled,2,NUM:bradycardia; TXT:Probable junctional rhythm,42416,5.301768047647915
949,Uninformative,0,,588,0.07349678451567744
950,Uninformative,0,,1417,0.1771172511202635
951,Entangled,4,TXT:Ventricular pacing; TXT:A-V sequential pacemaker; TXT:Extensive infarct - age undetermined; TXT:Atrial-sensed ventricular-paced rhythm,12765,1.5955551944602424
952,Uninformative,0,,3,0.000374983594467742
953,Uninformative,0,,8,0.0009999562519139788
954,Uninformative,0,,75,0.00937458986169355
955,Uninformative,0,,8,0.0009999562519139788
956,Uninformative,0,,59684,7.460173617404238
957,Separable,1,"TXT:Extreme tachycardia with wide complex, n",2231,0.2788627997525108
958,Uninformative,0,,56490,7.060941083827583
959,Separable,1,NUM:bradycardia,81209,10.150680907710287
960,Uninformative,0,,2831,0.35385951864605925
961,Uninformative,0,,7104,0.8879611516996131
962,Uninformative,0,,577,0.07212184466929572
963,Uninformative,0,,16279,2.0347859781134576
964,Uninformative,0,,3,0.000374983594467742
965,Uninformative,0,,2,0.0002499890629784947
966,Uninformative,0,,1639,0.2048660371108764
967,Uninformative,0,,34,0.00424981407063441
968,Uninformative,0,,1397,0.17461736049047855
969,Uninformative,0,,1,0.00012499453148924735
970,Uninformative,0,,111834,13.978638434568488
971,Uninformative,0,,62862,7.857406238477067
972,Uninformative,0,,11361,1.4200628722493391
973,Uninformative,0,,16,0.0019999125038279576
974,Uninformative,0,,3556,0.4444805539757636
975,Uninformative,0,,8309,1.0385795621441563
976,Entangled,3,TXT:Atrial fibrillation with slow ventricula; TXT:Sinus rhythm with bigeminal PVCs; TXT:Marked sinus bradycardia,14561,1.8200453730149306
977,Uninformative,0,,71592,8.948608498378196
978,Uninformative,0,,3,0.000374983594467742
979,Uninformative,0,,10,0.0012499453148924736
980,Uninformative,0,,28,0.0034998468816989257
981,Uninformative,0,,90428,11.303005493509659
982,Uninformative,0,,70026,8.752867062066034
983,Uninformative,0,,29594,3.699088164892786
984,Uninformative,0,,1,0.00012499453148924735
985,Uninformative,0,,8246,1.0307049066603335
986,Uninformative,0,,37132,4.641296943258732
987,Uninformative,0,,4,0.0004999781259569894
988,Separable,1,TXT:Incomplete RBBB,36070,4.5085527508171515
989,Uninformative,0,,19286,2.4106445343016243
990,Uninformative,0,,818,0.10224552675820432
991,Uninformative,0,,7037,0.8795865180898336
992,Entangled,5,TXT:Ventricular pacing; TXT:A-V sequential pacemaker; TXT:Extensive infarct - age undetermined; TXT:Possible extensive infarct - age undeter; TXT:Accelerated idioventricular rhythm,19701,2.462517264869662
993,Uninformative,0,,72,0.00899960626722581
994,Entangled,2,TXT:Sinus rhythm with bigeminal PVCs; TXT:Marked sinus bradycardia,5999,0.7498421944039948
995,Separable,1,TXT:A-V sequential pacemaker,7050,0.8812114469991937
996,Uninformative,0,,2,0.0002499890629784947
997,Separable,1,TXT:Atrial flutter with rapid ventricular re,16519,2.064784665670877
998,Uninformative,0,,825,0.10312048847862906
999,Uninformative,0,,35,0.004374808602123657
1000,Uninformative,0,,65178,8.146893573406164
1001,Entangled,3,TXT:Possible extensive infarct - age undeter; TXT:Lateral infarct - age undetermined; TXT:Anterolateral infarct - age undetermined,19324,2.4153943264982156
1002,Uninformative,0,,572,0.07149687201184948
1003,Uninformative,0,,30411,3.801208697119501
1004,Uninformative,0,,9,0.0011249507834032262
1005,Uninformative,0,,14554,1.819170411294506
1006,Separable,1,TXT:Atrial flutter with 4:1 A-V block,23051,2.8812489453586405
1007,Uninformative,0,,84151,10.518414819351653
1008,Separable,1,"TXT:Extreme tachycardia with wide complex, n",38164,4.770291299755636
1009,Uninformative,0,,5018,0.6272225590130431
1010,Separable,1,TXT:Sinus rhythm with bigeminal PVCs,8519,1.0648284137568982
1011,Uninformative,0,,18,0.0022499015668064524
1012,Uninformative,0,,21443,2.680257738723931
1013,Uninformative,0,,62,0.007749660952333336
1014,Uninformative,0,,1292,0.16149293468410758
1015,Uninformative,0,,18868,2.3583968201391188
1016,Uninformative,0,,20,0.002499890629784947
1017,Uninformative,0,,24373,3.0464917159874254
1018,Uninformative,0,,3,0.000374983594467742
1019,Uninformative,0,,245,0.030623660214865598
1020,Uninformative,0,,4,0.0004999781259569894
1021,Uninformative,0,,16,0.0019999125038279576
1022,Uninformative,0,,642,0.0802464892160968
1023,Uninformative,0,,154,0.01924915784934409
1024,Uninformative,0,,17,0.002124907035317205
1025,Uninformative,0,,273,0.034123507096564525
1026,Uninformative,0,,354,0.04424806414719356
1027,Uninformative,0,,863,0.10787028067522046
1028,Entangled,3,"TXT:Probable supraventricular tachycardia; TXT:Atrial flutter with uncontrolled ventric; TXT:Extreme tachycardia with wide complex, n",3266,0.40823213984388185
1029,Uninformative,0,,3,0.000374983594467742
1030,Separable,1,TXT:Atrial-sensed ventricular-paced rhythm,3050,0.3812333210422044
1031,Separable,1,NUM:tachycardia,36427,4.553175798558813
1032,Uninformative,0,,5798,0.7247182935746561
1033,Dead,0,,0,0.0
1034,Uninformative,0,,26869,3.358478066584587
1035,Uninformative,0,,31733,3.966451467748286
1036,Uninformative,0,,35245,4.405432262338523
1037,Uninformative,0,,2,0.0002499890629784947
1038,Separable,1,TXT:Atrial pacing,44878,5.609504584174442
1039,Separable,1,TXT:Probable sinus tachycardia,8782,1.0977019755385702
1040,Uninformative,0,,704,0.08799615016843013
1041,Uninformative,0,,46432,5.803746086108733
1042,Uninformative,0,,56491,7.0610660783590715
1043,Uninformative,0,,574,0.07174686107482797
1044,Uninformative,0,,9,0.0011249507834032262
1045,Uninformative,0,,18,0.0022499015668064524
1046,Uninformative,0,,15642,1.955164461554807
1047,Uninformative,0,,54061,6.7573293668402
1048,Dead,0,,0,0.0
1049,Uninformative,0,,11,0.0013749398463817207
1050,Separable,1,TXT:Sinus rhythm with bigeminal PVCs,15742,1.9676639147037318
1051,Uninformative,0,,81,0.010124557050629035
1052,Uninformative,0,,74,0.009249595330204304
1053,Uninformative,0,,83606,10.450292799690013
1054,Uninformative,0,,4,0.0004999781259569894
1055,Separable,1,TXT:Probable supraventricular tachycardia,12086,1.5106839075790435
1056,Uninformative,0,,1,0.00012499453148924735
1057,Uninformative,0,,14573,1.8215453073928016
1058,Uninformative,0,,1204,0.1504934159130538
1059,Entangled,3,"TXT:Atrial flutter with 4:1 A-V block; TXT:Atrial flutter with uncontrolled ventric; TXT:Extreme tachycardia with wide complex, n",29209,3.6509652702694257
1060,Uninformative,0,,450,0.05624753917016131
1061,Uninformative,0,,3621,0.45260519852256464
1062,Separable,1,"TXT:Extreme tachycardia with wide complex, n",915,0.11436999631266132
1063,Uninformative,0,,275,0.03437349615954302
1064,Uninformative,0,,40168,5.020780340860087
1065,Uninformative,0,,44615,5.57663102239277
1066,Uninformative,0,,67429,8.428256263788459
1067,Uninformative,0,,1755,0.2193654027636291
1068,Uninformative,0,,25,0.0031248632872311836
1069,Separable,1,TXT:Extensive infarct - age undetermined,6769,0.8460879836507152
1070,Uninformative,0,,43225,5.402888623622717
1071,Uninformative,0,,24026,3.0031186135606567
1072,Entangled,2,"TXT:Atrial flutter with rapid ventricular re; TXT:Extreme tachycardia with wide complex, n",6305,0.7880905210397046
1073,Dead,0,,0,0.0
1074,Uninformative,0,,6180,0.7724662046035486
1075,Uninformative,0,,8759,1.0948271013143176
1076,Separable,1,NUM:bradycardia,48711,6.0886086233727275
1077,Uninformative,0,,53282,6.659958626810077
1078,Uninformative,0,,8816,1.1019517896092046
1079,Separable,1,TXT:Probable sinus tachycardia,2493,0.31161136700269365
1080,Entangled,5,TXT:Ventricular pacing; TXT:A-V sequential pacemaker; TXT:Extensive infarct - age undetermined; TXT:Possible extensive infarct - age undeter; TXT:Accelerated idioventricular rhythm,22489,2.8110020186616835
1081,Uninformative,0,,593,0.07412175717312368
1082,Uninformative,0,,1,0.00012499453148924735
1083,Uninformative,0,,45,0.00562475391701613
1084,Separable,1,TXT:Anterolateral ST-T changes may be due to,66623,8.327510671408126
1085,Uninformative,0,,14,0.0017499234408494629
1086,Uninformative,0,,15,0.0018749179723387102
1087,Uninformative,0,,43,0.0053747648540376355
1088,Uninformative,0,,4012,0.5014780603348603
1089,Uninformative,0,,7,0.0008749617204247314
1090,Uninformative,0,,8,0.0009999562519139788
1091,Uninformative,0,,50,0.006249726574462367
1092,Separable,1,TXT:Probable sinus tachycardia,3490,0.43623091489747323
1093,Uninformative,0,,543,0.06787203059866131
1094,Uninformative,0,,27193,3.398976294787103
1095,Uninformative,0,,20778,2.5971363752835814
1096,Entangled,3,TXT:A-V sequential pacemaker; TXT:Undetermined rhythm; TXT:Possible idioventricular rhythm with slo,27797,3.4744729918066084
1097,Uninformative,0,,591,0.07387176811014518
1098,Uninformative,0,,5,0.0006249726574462368
1099,Uninformative,0,,639,0.07987150562162905
1100,Uninformative,0,,72665,9.082727630666158
1101,Uninformative,0,,22667,2.8332510452667696
1102,Uninformative,0,,3953,0.49410338297699474
1103,Dead,0,,0,0.0
1104,Uninformative,0,,9932,1.2414456867512047
1105,Uninformative,0,,3,0.000374983594467742
1106,Uninformative,0,,15288,1.9109163974076133
1107,Uninformative,0,,1304,0.16299286906197855
1108,Uninformative,0,,71448,8.930609285843744
1109,Uninformative,0,,7,0.0008749617204247314
1110,Uninformative,0,,1720,0.21499059416150543
1111,Uninformative,0,,2,0.0002499890629784947
1112,Uninformative,0,,24785,3.0979894629609954
1113,Uninformative,0,,1,0.00012499453148924735
1114,Uninformative,0,,3,0.000374983594467742
1115,Uninformative,0,,662,0.08274637984588175
1116,Uninformative,0,,37143,4.642671883105114
1117,Uninformative,0,,367,0.045872993056553776
1118,Uninformative,0,,19831,2.478766553963264
1119,Uninformative,0,,22920,2.864874661733549
1120,Uninformative,0,,19974,2.4966407719662267
1121,Uninformative,0,,41230,5.153524533301668
1122,Uninformative,0,,15815,1.9767885155024467
1123,Uninformative,0,,43149,5.393389039229533
1124,Entangled,2,TXT:RBBB and LAFB; TXT:Atrial-sensed ventricular-paced rhythm,25226,3.1531120513477537
1125,Uninformative,0,,9,0.0011249507834032262
1126,Uninformative,0,,14,0.0017499234408494629
1127,Uninformative,0,,47670,5.958489316092421
1128,Uninformative,0,,26254,3.2816064297186998
1129,Uninformative,0,,21819,2.7272556825638876
1130,Separable,1,TXT:Atrial flutter with rapid ventricular re,18117,2.2645259269906943
1131,Separable,1,TXT:RBBB and LAFB,14137,1.7670476916634896
1132,Entangled,2,"TXT:Abnormal R-wave progression, early trans; TXT:ST elev, probable normal early repol pat",42616,5.326766953945765
1133,Uninformative,0,,11,0.0013749398463817207
1134,Uninformative,0,,13026,1.6281787671789358
1135,Uninformative,0,,11,0.0013749398463817207
1136,Uninformative,0,,28375,3.5467198310073935
1137,Separable,1,TXT:Severe right axis deviation,5883,0.7353428287512421
1138,Uninformative,0,,921,0.11511996350159681
1139,Uninformative,0,,17460,2.1824045198022586
1140,Uninformative,0,,31,0.003874830476166668
1141,Uninformative,0,,10785,1.3480660221115326
1142,Uninformative,0,,5925,0.7405925990737905
1143,Uninformative,0,,3,0.000374983594467742
1144,Uninformative,0,,8561,1.0700781840794464
1145,Uninformative,0,,17,0.002124907035317205
1146,Uninformative,0,,953,0.11911978850925271
1147,Uninformative,0,,6584,0.8229639953252045
1148,Uninformative,0,,54347,6.793077802846126
1149,Uninformative,0,,6,0.000749967188935484
1150,Separable,1,"TXT:Abnormal R-wave progression, early trans",47875,5.984113195047716
1151,Uninformative,0,,3,0.000374983594467742
1152,Separable,1,TXT:Sinus rhythm with bigeminal PVCs,4234,0.5292268463254732
1153,Uninformative,0,,3670,0.45872993056553774
1154,Uninformative,0,,1,0.00012499453148924735
1155,Separable,1,TXT:Marked sinus bradycardia,8848,1.1059516146168604
1156,Uninformative,0,,7836,0.9794571487497422
1157,Uninformative,0,,1,0.00012499453148924735
1158,Uninformative,0,,36804,4.6002987369302595
1159,Uninformative,0,,24873,3.108988981732049
1160,Uninformative,0,,22823,2.852750192179092
1161,Uninformative,0,,4904,0.612973182423269
1162,Uninformative,0,,2430,0.30373671151887105
1163,Entangled,3,"TXT:Abnormal R-wave progression, early trans; TXT:ST elev, probable normal early repol pat; TXT:Atrial-sensed ventricular-paced rhythm",62198,7.774409869568206
1164,Uninformative,0,,20743,2.5927615666814576
1165,Uninformative,0,,11,0.0013749398463817207
1166,Uninformative,0,,3,0.000374983594467742
1167,Separable,1,TXT:Sinus rhythm with bigeminal PVCs,9360,1.169948814739355
1168,Uninformative,0,,6,0.000749967188935484
1169,Entangled,4,TXT:Extensive infarct - age undetermined; TXT:Possible extensive infarct - age undeter; TXT:Lateral infarct - age undetermined; TXT:Anterolateral infarct - age undetermined,35489,4.435930928021899
1170,Uninformative,0,,19,0.0023748960982956997
1171,Uninformative,0,,473,0.05912241339441399
1172,Separable,1,TXT:Atrial flutter with 4:1 A-V block,61183,7.64754042010662
1173,Uninformative,0,,2208,0.2759879255282581
1174,Dead,0,,0,0.0
1175,Uninformative,0,,40482,5.060028623747711
1176,Uninformative,0,,8772,1.0964520302236778
1177,Uninformative,0,,9652,1.2064472179342154
1178,Uninformative,0,,67839,8.47950402169905
1179,Uninformative,0,,137,0.017124250814026885
1180,Uninformative,0,,13,0.0016249289093602155
1181,Uninformative,0,,22,0.0027498796927634414
1182,Entangled,3,TXT:Sinus rhythm with bigeminal PVCs; TXT:Atrial flutter; TXT:Atrial flutter with 4:1 A-V block,150101,18.761804171067517
1183,Uninformative,0,,1838,0.22973994887723662
1184,Uninformative,0,,28297,3.536970257551232
1185,Entangled,3,TXT:Probable sinus tachycardia; TXT:Probable supraventricular tachycardia; TXT:Atrial flutter with uncontrolled ventric,10618,1.3271919353528283
1186,Uninformative,0,,2,0.0002499890629784947
1187,Uninformative,0,,5,0.0006249726574462368
1188,Uninformative,0,,7428,0.9284593799021292
1189,Entangled,2,TXT:Ventricular pacing; TXT:A-V sequential pacemaker,7632,0.9539582643259358
1190,Uninformative,0,,42,0.005249770322548388
1191,Dead,0,,0,0.0
1192,Uninformative,0,,17,0.002124907035317205
1193,Separable,1,TXT:Possible idioventricular rhythm with slo,28569,3.5709687701163073
1194,Uninformative,0,,25436,3.1793609029604957
1195,Entangled,3,TXT:Atrial fibrillation with slow ventricula; TXT:Marked sinus bradycardia; TXT:Probable junctional rhythm,15000,1.8749179723387102
1196,Uninformative,0,,23615,2.951745861118576
1197,Uninformative,0,,30362,3.795083965076528
1198,Entangled,2,TXT:Marked sinus bradycardia; TXT:Probable junctional rhythm,16588,2.073409288343635
1199,Entangled,2,"TXT:Probable supraventricular tachycardia; TXT:Extreme tachycardia with wide complex, n",3082,0.3852331460498603
1200,Uninformative,0,,30,0.0037498359446774205
1201,Uninformative,0,,3,0.000374983594467742
1202,Separable,1,TXT:Probable sinus tachycardia,12714,1.5891804733542907
1203,Dead,0,,0,0.0
1204,Entangled,5,"NUM:st_depression; TXT:Probable supraventricular tachycardia; TXT:Sinus rhythm with bigeminal PVCs; TXT:Atrial flutter with uncontrolled ventric; TXT:Extreme tachycardia with wide complex, n",30730,3.8410819526645708
1205,Uninformative,0,,83,0.01037454611360753
1206,Uninformative,0,,3,0.000374983594467742
1207,Uninformative,0,,2,0.0002499890629784947
1208,Entangled,2,TXT:Probable sinus tachycardia; TXT:Atrial flutter with rapid ventricular re,13763,1.7202997368865112
1209,Entangled,3,"TXT:Abnormal R-wave progression, early trans; TXT:RBBB and LAFB; TXT:ST elev, probable normal early repol pat",36080,4.509802696132044
1210,Uninformative,0,,163,0.020374108632747318
1211,Entangled,6,NUM:bradycardia; TXT:Atrial fibrillation with slow ventricula; TXT:Sinus rhythm with bigeminal PVCs; TXT:Marked sinus bradycardia; TXT:Possible idioventricular rhythm with slo; TXT:Probable junctional rhythm,40283,5.035154711981351
1212,Uninformative,0,,46878,5.859493647152937
1213,Uninformative,0,,25,0.0031248632872311836
1214,Uninformative,0,,15,0.0018749179723387102
1215,Separable,1,"TXT:ST elev, probable normal early repol pat",16360,2.0449105351640866
1216,Uninformative,0,,1,0.00012499453148924735
1217,Uninformative,0,,28394,3.549094727105689
1218,Uninformative,0,,8249,1.0310798902548013
1219,Separable,1,"TXT:Extreme tachycardia with wide complex, n",3041,0.3801083702588012
1220,Separable,1,TXT:Atrial-sensed ventricular-paced rhythm,13813,1.7265494634609735
1221,Uninformative,0,,7056,0.8819614141881292
1222,Separable,1,"TXT:ST elev, probable normal early repol pat",27559,3.444724293312168
1223,Entangled,3,"TXT:Abnormal R-wave progression, early trans; TXT:RBBB and LAFB; TXT:ST elev, probable normal early repol pat",42769,5.34589111726362
1224,Dead,0,,0,0.0
1225,Uninformative,0,,1,0.00012499453148924735
1226,Uninformative,0,,11968,1.4959345528633123
1227,Uninformative,0,,3991,0.4988531751735862
1228,Uninformative,0,,41496,5.186773078677808
1229,Uninformative,0,,26198,3.274606735955302
1230,Separable,1,"TXT:Extreme tachycardia with wide complex, n",5781,0.7225933865393389
1231,Entangled,2,NUM:tachycardia; TXT:Atrial flutter with rapid ventricular re,43256,5.406763454098884
1232,Uninformative,0,,5302,0.6627210059559894
1233,Uninformative,0,,90163,11.269881942665009
1234,Uninformative,0,,8380,1.0474541738798928
1235,Uninformative,0,,71024,8.877611604492303
1236,Uninformative,0,,37,0.004624797665102152
1237,Uninformative,0,,2,0.0002499890629784947
1238,Uninformative,0,,794,0.09924565800246239
1239,Uninformative,0,,55787,6.973069928190641
1240,Uninformative,0,,87,0.01087452423956452
1241,Separable,1,TXT:Probable sinus tachycardia,12469,1.5585568131394252
1242,Uninformative,0,,11393,1.424062697256995
1243,Separable,1,TXT:Marked sinus bradycardia,6848,0.8559625516383659
1244,Separable,1,TXT:Marked sinus bradycardia,8306,1.0382045785496885
1245,Uninformative,0,,8718,1.0897023255232583
1246,Entangled,3,TXT:Atrial fibrillation with slow ventricula; TXT:Possible idioventricular rhythm with slo; TXT:Probable junctional rhythm,22521,2.8150018436693394
1247,Uninformative,0,,29823,3.7277119126038234
1248,Entangled,2,NUM:bradycardia; TXT:Probable junctional rhythm,44191,5.52363334104133
1249,Uninformative,0,,22,0.0027498796927634414
1250,Uninformative,0,,26330,3.2911060141118824
1251,Uninformative,0,,44255,5.531632991056641
1252,Entangled,8,TXT:Ventricular pacing; TXT:Severe right axis deviation; TXT:A-V sequential pacemaker; TXT:Extensive infarct - age undetermined; TXT:Possible extensive infarct - age undeter; TXT:Accelerated idioventricular rhythm; TXT:Undetermined rhythm; TXT:Atrial-sensed ventricular-paced rhythm,32631,4.07869655702563
1253,Uninformative,0,,1,0.00012499453148924735
1254,Uninformative,0,,66010,8.250889023605218
1255,Separable,1,NUM:tachycardia,34528,4.315811183260732
1256,Uninformative,0,,17,0.002124907035317205
1257,Separable,1,"TXT:ST elev, probable normal early repol pat",17062,2.1326566962695384
1258,Uninformative,0,,629,0.07862156030673657
1259,Entangled,5,"TXT:Abnormal R-wave progression, early trans; TXT:RBBB and LAFB; TXT:ST elev, probable normal early repol pat; TXT:Extreme tachycardia with wide complex, n; TXT:Atrial-sensed ventricular-paced rhythm",52053,6.506340347609792
1260,Separable,1,NUM:tachycardia,71901,8.987231808608373
1261,Uninformative,0,,1,0.00012499453148924735
1262,Uninformative,0,,37564,4.695294580862087
1263,Uninformative,0,,1,0.00012499453148924735
1264,Uninformative,0,,64,0.00799965001531183
1265,Separable,1,"TXT:Abnormal R-wave progression, early trans",3444,0.43048116644896783
1266,Uninformative,0,,33938,4.242064409682077
1267,Entangled,2,"TXT:Abnormal R-wave progression, early trans; TXT:ST elev, probable normal early repol pat",44516,5.564256563775335
1268,Uninformative,0,,33179,4.147193560281738
1269,Entangled,2,TXT:Possible idioventricular rhythm with slo; TXT:Probable junctional rhythm,27781,3.4724730793027807
1270,Uninformative,0,,15,0.0018749179723387102
1271,Uninformative,0,,525,0.06562212903185485
1272,Uninformative,0,,3,0.000374983594467742
1273,Entangled,4,"TXT:Abnormal R-wave progression, early trans; TXT:RBBB and LAFB; TXT:ST elev, probable normal early repol pat; TXT:Atrial-sensed ventricular-paced rhythm",102281,12.784565675251708
1274,Uninformative,0,,26436,3.304355434449743
1275,Uninformative,0,,1551,0.19386651833982263
1276,Uninformative,0,,33285,4.160442980619598
1277,Uninformative,0,,41993,5.248895360827964
1278,Uninformative,0,,8912,1.1139512646321723
1279,Uninformative,0,,9,0.0011249507834032262
1280,Uninformative,0,,697,0.0871211884480054
1281,Uninformative,0,,16260,2.032411082015162
1282,Uninformative,0,,2,0.0002499890629784947
1283,Uninformative,0,,6700,0.8374633609779573
1284,Uninformative,0,,3,0.000374983594467742
1285,Uninformative,0,,5724,0.7154686982444518
1286,Uninformative,0,,26406,3.3006055985050655
1287,Uninformative,0,,78275,9.783946952320836
1288,Uninformative,0,,37824,4.727793159049291
1289,Uninformative,0,,2093,0.2616135544069947
1290,Uninformative,0,,19232,2.403894829601205
1291,Uninformative,0,,41,0.005124775791059141
1292,Uninformative,0,,63156,7.8941546307349055
1293,Separable,1,TXT:Atrial-sensed ventricular-paced rhythm,3983,0.49785321892167217
1294,Uninformative,0,,18663,2.332772941183823
1295,Uninformative,0,,9705,1.2130719281031455
1296,Uninformative,0,,30513,3.813958139331404
1297,Uninformative,0,,6472,0.8089646077984088
1298,Uninformative,0,,12776,1.596930134306624
1299,Uninformative,0,,6,0.000749967188935484
1300,Uninformative,0,,22519,2.814751854606361
1301,Uninformative,0,,44521,5.5648815364327815
1302,Uninformative,0,,10672,1.3339416400532478
1303,Uninformative,0,,6044,0.7554669483210109
1304,Uninformative,0,,7,0.0008749617204247314
1305,Uninformative,0,,6,0.000749967188935484
